gene_symbol,logfc_dz:351,mean_logfc,median_logfc,common_experiment,organism,signature_type
DUSP6,0.2307862341403961,0.2307862341403961,0.2307862341403961,0.2307862341403961,human,UP
MAFB,0.2095863968133926,0.2095863968133926,0.2095863968133926,0.2095863968133926,human,UP
CD14,0.1326494365930557,0.1326494365930557,0.1326494365930557,0.1326494365930557,human,UP
NAPSB,0.1213696300983429,0.1213696300983429,0.1213696300983429,0.1213696300983429,human,UP
CD52,0.1141961067914962,0.1141961067914962,0.1141961067914962,0.1141961067914962,human,UP
TSC22D3,0.1093886643648147,0.1093886643648147,0.1093886643648147,0.1093886643648147,human,UP
FOS,0.0933290943503379,0.0933290943503379,0.0933290943503379,0.0933290943503379,human,UP
DUSP1,0.0756705403327941,0.0756705403327941,0.0756705403327941,0.0756705403327941,human,UP
CD48,0.0732496827840805,0.0732496827840805,0.0732496827840805,0.0732496827840805,human,UP
HLA-DPA1,0.0665705204010009,0.0665705204010009,0.0665705204010009,0.0665705204010009,human,UP
PCDHGA10,0.0627619251608848,0.0627619251608848,0.0627619251608848,0.0627619251608848,human,UP
LCP1,0.0599492639303207,0.0599492639303207,0.0599492639303207,0.0599492639303207,human,UP
NRGN,0.0566895231604576,0.0566895231604576,0.0566895231604576,0.0566895231604576,human,UP
IRF2BPL,0.053322359919548,0.053322359919548,0.053322359919548,0.053322359919548,human,UP
SELL,0.0518241077661514,0.0518241077661514,0.0518241077661514,0.0518241077661514,human,UP
TIAM2,0.0491392314434051,0.0491392314434051,0.0491392314434051,0.0491392314434051,human,UP
HLA-DRB4,0.0471526309847831,0.0471526309847831,0.0471526309847831,0.0471526309847831,human,UP
HLA-DQB1,0.0447193495929241,0.0447193495929241,0.0447193495929241,0.0447193495929241,human,UP
C10orf35,0.0443779975175857,0.0443779975175857,0.0443779975175857,0.0443779975175857,human,UP
IQCD,0.0418159551918506,0.0418159551918506,0.0418159551918506,0.0418159551918506,human,UP
GBP5,0.0405685566365718,0.0405685566365718,0.0405685566365718,0.0405685566365718,human,UP
